Partner,Dependents,tenure,ContractType,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizenCat,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Mailed check
0,0,30,1,1,91.39989597775343,2806.025060679644,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,40,1,1,94.55,3640.45,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
0,0,34,0,1,86.3253445095977,3109.900255260974,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,59,0,1,110.15,6448.05,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,37,1,0,98.8,3475.55,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
0,0,6,1,0,55.90424227112536,365.6378683977925,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0
0,1,1,1,0,50.06932567978119,50.06932567978119,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,0,8,1,0,101.35,780.5,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1,19.830309083092537,19.830309083092537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,79.6,79.6,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,32,0,1,87.97667891522352,2996.455322106747,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,10,1,1,88.84594813516188,863.427025932419,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,26,1,1,46.752915424375225,1163.5491699752808,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,3,1,0,89.14832425992374,260.0180381369852,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,4,1,0,78.45,330.05,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,18,1,1,97.4148639979694,1747.774634334049,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,50,0,0,87.32379772194427,4365.113037625632,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,61,0,1,73.92786682038926,4477.122398916742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,84.86488960721384,84.86488960721384,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,79.7,79.7,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,65,0,0,105.1937981418029,6997.723101837485,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,2,1,0,88.00342244146793,185.57766626888818,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,10,1,1,79.25,793.55,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,3,1,1,19.615611153812022,59.6086779760175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,1,0,48.7,340.25,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,40,1,0,104.8,4131.95,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0
1,1,2,1,0,90.0,190.05,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
1,1,25,1,1,89.1,2368.4,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,23,1,0,57.38253831774062,1335.1929021636338,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,54,0,0,109.75,6110.2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,47,0,1,96.77092469840798,4639.912230773982,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,33,1,1,92.28308395176029,3056.9416556313827,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,32,0,1,96.64666491829972,3038.622623584004,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1,0,71,0,0,49.35,3515.25,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
0,0,30,1,1,91.92268630783015,2805.720099653766,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,6,1,1,91.0,531.0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,36,1,0,98.96917634767732,3476.1522677977314,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,61,0,0,77.04521393939328,4759.779886040558,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,45.745938043117995,45.745938043117995,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,10,1,1,75.64011221550204,790.8731484672595,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,1,17,1,1,85.45,1451.6,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,43,0,0,83.33720560471312,3540.379350319632,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,6,1,0,19.5,146.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,76.4,76.4,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
0,0,1,1,0,84.64363112453417,84.64363112453417,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,8,1,1,36.00693877508122,292.5558070500148,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,14,1,0,19.430479668851774,289.3135465194897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,68,1,1,89.6,6127.6,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0
0,0,1,1,0,76.35,76.35,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1,0,12,1,1,101.35,1218.55,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,8,1,1,93.03634838364542,735.1297995691024,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1,0,18,1,0,78.55,1422.65,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,1,45.0,96.45,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,11,0,1,41.6,470.6,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,1,1,1,0,19.3047076569774,19.3047076569774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4,1,1,48.55,201.0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
0,0,6,1,1,79.2348123256494,522.972076372497,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,33,0,1,70.99212716528321,2413.2889730316974,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,4,1,0,77.95990296481618,298.49662102517635,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,4,1,1,70.15,268.35,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,69.58171596258693,69.58171596258693,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,74.58930829965266,74.58930829965266,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,7,1,1,74.9,541.15,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,3,1,1,71.90995762386657,209.44099710243205,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,9,1,0,20.25,178.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,16,1,0,95.64584579480825,1580.0811998054849,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,0,11,1,1,99.91321034914371,1064.1210673800233,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,0,40,1,1,104.5,4036.85,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0
1,0,22,1,0,72.11926629141081,1603.2977164324127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,10,1,0,89.77805378806745,1047.717261895438,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,32,1,0,82.93768063132961,2564.6828479320425,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,16,1,0,24.745927785682998,404.78226446728087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,71,0,1,116.89652001917493,8443.646135118108,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,3,1,1,87.69654665212794,272.8791071002301,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,1,2,1,1,73.55,145.4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0
0,0,31,1,1,94.22917275282174,2959.222817326446,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,2,1,1,70.2,115.95,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0
1,1,70,0,1,114.2,7723.9,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,3,1,1,95.1,307.4,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,0,4,1,0,79.38059669257193,306.65275161719086,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,61,0,1,109.985637044779,6875.144381756827,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,22,1,1,54.45,1127.35,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
1,1,5,1,1,91.67670172824941,468.34048207487524,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,1,4,1,0,85.79581593220482,338.07194946374364,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1,0,40,1,0,101.36312287952806,4110.024194233905,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1,0,48,0,1,99.92741889143744,4818.948310778534,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,1,1,84.8,84.8,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
0,0,2,1,0,25.78499828790136,77.52082498483782,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,5,1,1,89.5,477.7,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,50.63298246285949,50.63298246285949,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0,20.281660567538733,20.281660567538733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,50.170170803878996,50.170170803878996,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,33,1,1,81.55856457413016,2717.3783225533507,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,6,1,1,101.60638617009096,542.433719003983,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,61,0,1,106.16460857388934,6427.404337436414,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1,0,32,0,0,95.41086008609196,3033.3936682425433,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,0,61,0,1,94.1,5638.3,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
1,0,34,1,0,98.97644734561352,3344.2554941111925,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,2,1,0,46.05,80.35,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,2,1,0,44.95,85.15,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,43,0,1,106.2461243033327,4530.838499864225,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1,1,10,1,1,101.32297000674204,1067.085931907198,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,15,1,1,93.35,1444.65,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,18,1,1,84.23252280666875,1517.6777469787787,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,0,39,0,0,79.11873480978178,3147.767548219213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,33,1,1,82.27930965243621,2717.0391483988537,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
1,0,48,0,1,109.32788268398288,5276.346103159181,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,18,1,1,47.77481013194921,837.1870733095752,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,35,1,1,89.90763253155706,3220.110052462739,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,5,1,1,82.07676813238923,413.8060088255231,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
1,0,25,0,0,67.51922435775484,1628.2398329309906,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,2,1,0,20.228431281138853,33.629542806642725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,0,19.501719490554912,146.29105864911446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,45.0990244281846,45.0990244281846,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,19.001215564183923,19.001215564183923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,15,1,1,100.43720264962027,1507.4175461337475,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
0,0,44,0,0,88.19595044420299,3910.0461402404503,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,4,1,1,91.0255015123336,384.8438412926353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0,79.94122820663438,79.94122820663438,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,67,0,0,105.31852809460119,7071.077358217688,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,20.55,20.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,22,1,1,79.2,1742.75,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
0,0,3,1,1,27.934320053703953,101.74428340224263,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,20.156899275886367,20.156899275886367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,1,1,92.79876873320453,727.9593899112913,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,60,0,0,98.21243994852125,5917.734623317441,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,9,1,0,98.3,923.5,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0
0,0,1,1,0,45.87426727358989,45.87426727358989,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,54,0,1,104.19290181454747,5639.762245013841,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,0,13,1,1,81.15,952.3,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
1,0,48,1,0,117.45,5438.9,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,22,1,1,100.07063908304623,2199.0586993449992,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,1,39.65,39.65,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,2,1,1,40.4,77.15,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
0,0,12,1,0,99.8490005709187,1224.0380291625784,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,11,1,0,81.57348411049986,866.2763638134801,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,0,44.97309889769828,44.97309889769828,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,12,1,1,100.15,1164.3,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0
0,0,4,1,0,96.2808406760265,386.83776401795046,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,1,79.32752956906101,79.32752956906101,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,43,0,1,21.631045934400685,928.5921024548309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,85.55,85.55,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0
1,0,21,1,1,86.5,1808.7,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,24,1,1,93.55,2264.05,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,13,1,1,105.9353450587338,1363.497348178641,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,0,78.8,78.8,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,3,1,0,77.2794280422183,269.0719935106321,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,20.531955915207114,20.531955915207114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,1,1,84.8,546.95,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,0,10,1,1,94.13090600644321,1078.6015343053095,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,4,1,1,29.65,118.5,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,3,1,0,82.043385367966,269.56176682330437,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,37,0,1,100.29566322610893,3748.5161857708163,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
0,0,18,1,1,80.06925417577004,1471.4191255165651,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
1,1,17,1,1,104.2,1743.5,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0
0,0,47,1,1,95.05,4504.55,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0
0,0,5,1,0,48.30661829966231,216.33357758174466,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1,74.88108520965478,74.88108520965478,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,15,1,1,89.06576234820284,1448.5855206336275,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
0,1,28,1,1,74.9,2068.55,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0
0,0,3,1,0,80.1,217.55,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
0,0,3,1,0,75.0,209.1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,2,1,1,30.4,78.65,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0,4,1,0,29.35630305188453,132.23516552938747,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
0,0,3,1,1,79.4,205.05,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
1,1,35,1,1,93.87425287772467,3256.458133944542,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,35,0,0,85.07409866856975,2917.3089571906544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,46,0,1,85.05039395903079,4024.9727109558135,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,56,0,0,24.9,1334.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,47,1,1,99.64315821903946,4864.011637189383,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1,1,3,1,1,87.41083895928662,271.5208357007468,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,0,10,1,1,98.69791872648587,973.2643050911958,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,16,1,1,47.909459304188644,765.9183362372597,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0,69.48569469685204,69.48569469685204,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1
1,0,11,1,1,99.5,1056.95,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,28,1,0,72.43328560470965,1893.922474626438,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,7,1,0,72.81269343258876,562.7339500333662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,54,0,1,103.8995395605133,5795.520300352739,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,3,1,1,75.1,270.7,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
0,0,11,1,0,23.15,245.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,14,1,1,88.50781646348324,1304.2897038903438,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,23,1,0,55.11511187395327,1243.125436407964,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,59,0,0,51.261384102092215,3028.6987108058893,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,6,1,0,82.99103849983618,477.770824296361,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,15,1,0,86.2,1270.2,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,3,1,1,85.46114503654083,265.52311776505763,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
0,0,1,1,1,101.49025800300923,101.49025800300923,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,13,1,1,94.13697091903471,1242.3680938128305,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,8,1,1,103.35,847.3,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0
0,0,15,1,1,49.02408337179959,679.5522549493525,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0,1,1,1,24.05,24.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,23,0,0,27.758523614934383,675.1877888365765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,0,1,105.35772105708193,6274.1341114700635,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,1,1,1,20.2,20.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,59,0,0,92.93090416176423,5348.773665595252,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,32,1,1,74.98882980586212,2414.5729842681185,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
0,1,46,0,1,100.25616139539682,4646.578360117612,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
1,0,51,0,1,102.6404298077789,5254.315380135251,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,16,1,0,87.26998158769375,1419.8358241239716,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,69,0,0,105.7476518075578,7221.245017295224,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,25.695008034663683,25.695008034663683,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,10,0,0,43.18032870956905,468.2036470113081,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,1,1,89.17229767843979,89.17229767843979,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,27,1,1,94.55,2724.6,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1
1,1,1,1,0,19.95,19.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,36,1,1,84.1,3021.6,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,10,1,1,96.11350330058585,991.0276111171002,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,41,0,1,56.775078382096275,2368.4303455483614,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,66,0,1,106.05,6981.35,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0
0,0,11,1,1,73.5,791.75,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,1,1,1,74.99129414539749,74.99129414539749,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,53,0,0,83.08864968888403,4349.538762394617,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,13,1,1,87.62942527177356,1175.3422424899734,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
0,0,1,1,1,75.20267618779725,75.20267618779725,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,25,1,0,105.28360913124789,2656.297185650896,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,3,1,1,78.92381497244803,251.67520898491853,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,75.13564853602047,75.13564853602047,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,0,70.7,140.7,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
0,0,4,1,0,50.66037515699821,247.43839346887452,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1,85.4560315612725,85.4560315612725,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1,1,26,1,1,60.05,1616.15,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1,54.75,54.75,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1,45.692275719051345,45.692275719051345,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,54,1,1,104.3,5278.15,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
0,1,1,1,1,71.2754298648717,71.2754298648717,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,36,1,1,97.58720716631939,3594.382081911952,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,23,1,1,81.0,1917.1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,1,48.63350047839366,48.63350047839366,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,1,1,45.3,45.3,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,17,1,1,76.65,1313.55,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0,19.488010890652728,19.488010890652728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,8,1,1,34.13032808915733,292.2146051071195,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,58,0,1,108.85,6287.25,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,30,1,0,88.36638101185197,2660.9423004051046,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0,2,1,0,44.6766187166907,94.49496363251642,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,67,0,0,96.66465031804759,6586.8979765765835,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,2,1,0,80.087333202559,145.824666405118,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,2,1,0,64.044312593575,155.46949800886017,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1,1,3,1,1,84.75,264.85,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
0,0,54,0,1,105.28874879737822,5790.956958495885,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
0,0,7,1,1,86.38785306727911,649.4229942941907,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1,69.93630331199714,69.93630331199714,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,4,1,1,72.46775467489739,332.4890910855196,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
0,0,63,0,0,74.00825943306981,4754.912078092739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,13,1,1,77.64876539622497,946.1920067861151,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1,1,31,1,1,91.10568784431722,2977.3041722478974,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,0,13,1,1,81.43117974451673,1100.377912496076,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
